DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract
67400.0,66000.0,22.0,92.0,101.2,10.7,0.6,182.8,3654603.0,42586.9,2417947.9,708659.9,418.5,194.1,224.4,66000.0,168.1,2.55,173.2,40.653227,-73.888815,5.0,42.0,1104.0
924761.0,97000.0,14.0,106.0,112.0,5.5,0.9,157.0,8419924.1,90272.4,1859664.1,537079.4,619.8,447.2,172.6,97000.0,,,151.3,40.654556,-73.886344,5.0,42.0,1104.0
924761.0,455900.0,45.0,104.1,109.9,5.5,0.9,154.9,38704761.7,415125.4,8740551.1,2524310.2,2866.9,2055.8,811.1,455900.0,87418.2,191.75,149.3,40.656793,-73.878505,5.0,42.0,1078.0
77000.0,77000.0,81.0,19.0,20.3,3.2,0.1,44.4,614987.5,7093.3,851056.2,249430.3,111.6,32.7,79.0,77000.0,897.7,11.66,43.1,40.658386,-73.874361,5.0,42.0,1078.0
104656.0,100300.0,52.0,81.8,85.3,6.0,0.6,132.5,6095599.7,65019.0,2106873.9,602877.1,519.3,323.8,195.5,100300.0,5971.7,59.54,129.8,40.650465,-73.885486,5.0,42.0,105804.0
54854.0,40163.0,82.0,71.0,73.4,7.3,0.5,129.2,2150304.8,22719.7,1179210.6,342593.3,223.6,114.2,109.4,46878.0,2657.8,56.7,127.2,40.655121,-73.873052,5.0,42.0,1070.0
65027.0,63600.0,80.0,48.6,51.6,6.9,0.3,103.6,1586574.0,17780.8,1504603.9,440974.1,223.9,84.3,139.6,63600.0,,,100.5,40.645638,-73.883643,5.0,42.0,105804.0
129000.0,128995.0,83.0,151.7,150.3,34.8,0.3,406.3,4045999.8,40460.0,15527825.7,4495323.2,1655.9,214.9,1441.0,128995.0,1643.5,12.74,410.9,40.649274,-73.872569,5.0,42.0,1070.0
158402.0,148939.0,72.0,112.0,118.1,17.3,0.6,247.6,7726800.1,87850.1,8955551.7,2581723.0,1241.5,410.4,831.1,148939.0,2091.0,14.04,243.3,40.651356,-73.86881,5.0,42.0,1070.0
50290.0,58700.0,18.0,83.9,88.0,14.2,0.4,193.5,2059037.5,23258.3,2866452.3,832318.8,375.4,109.4,266.0,58700.0,508.5,8.66,190.2,40.668874,-73.866941,5.0,42.0,1208.0
61994.0,61994.0,20.0,129.9,135.2,25.4,0.5,322.8,2890299.8,30203.4,5165768.3,1571860.0,632.9,153.5,479.4,61994.0,4089.2,65.96,310.6,40.671047,-73.861857,5.0,42.0,1208.0
658262.0,217474.0,10.0,133.9,140.4,6.7,1.2,195.5,24038152.4,255246.1,5088979.8,1467581.7,1749.0,1276.8,472.3,217474.0,17741.9,81.58,189.5,40.66779,-73.860483,5.0,42.0,1220.0
658262.0,247287.0,6.0,139.0,144.9,6.9,1.2,201.2,28465342.1,300233.5,5903893.7,1700682.8,2059.8,1511.9,547.9,247287.0,37343.2,151.01,195.8,40.66732,-73.860336,5.0,42.0,1220.0
101520.0,85127.0,27.0,86.0,88.6,12.3,0.5,180.4,3817199.9,39799.5,3507651.7,1043587.0,528.3,202.7,325.5,85127.0,16172.2,189.98,176.5,40.667019,-73.858383,5.0,42.0,1220.0
58000.0,58000.0,77.0,87.6,,,,,4039662.8,,740700.6,,305.6,236.9,68.7,58000.0,,,118.5,40.662914,-73.871076,5.0,42.0,1116.0
67500.0,70875.0,3.0,85.5,92.5,13.8,0.5,195.7,2720899.9,32196.6,3339802.2,978839.9,454.5,144.5,309.9,70875.0,180.0,2.54,188.3,40.661358,-73.871166,5.0,42.0,1078.0
96150.0,96500.0,100.0,6.2,7.1,0.0,0.1,7.7,583796.8,6712.9,13027.6,3818.2,32.2,31.0,1.2,96150.0,369.5,3.83,6.8,40.660141,-73.873331,5.0,42.0,1078.0
68780.0,68000.0,37.0,81.1,88.2,5.3,0.7,130.2,4268557.7,47707.7,1244731.2,359077.5,342.2,226.7,115.5,68000.0,218.2,3.21,123.4,40.660495,-73.872512,5.0,42.0,1078.0
64381.0,64381.0,50.0,113.7,117.8,4.8,1.0,157.8,6247570.8,65365.0,1073285.1,307772.5,431.4,331.8,99.6,64381.0,7429.1,115.39,154.2,40.66363,-73.927013,17.0,41.0,884.0
68172.0,68172.0,84.0,67.6,69.9,6.8,0.4,121.8,2641533.5,27314.8,1614816.1,465801.9,316.4,166.6,149.9,68172.0,,,120.2,40.665134,-73.927235,17.0,41.0,884.0
144000.0,144001.0,60.0,93.4,96.6,4.6,0.8,134.3,10471263.3,110128.9,2360605.9,667557.6,821.3,602.3,219.1,144001.0,,,132.2,40.661621,-73.927999,17.0,41.0,882.0
74718.0,73039.0,76.0,81.3,84.4,4.5,0.7,120.5,4642474.6,49155.4,1156971.7,326537.6,364.2,256.8,107.4,73039.0,,,118.4,40.65872,-73.923828,17.0,41.0,882.0
61600.0,61600.0,55.0,83.4,88.6,6.1,0.6,136.2,3347380.4,35119.3,1315624.2,376668.6,335.2,213.1,122.1,61600.0,4389.9,71.27,131.9,40.662331,-73.921485,17.0,41.0,892.0
68100.0,68100.0,64.0,66.9,70.4,4.5,0.6,106.0,3497800.0,37516.5,1058753.9,306408.7,284.0,185.8,98.3,68100.0,7208.7,105.85,102.7,40.662081,-73.921208,17.0,41.0,892.0
61620.0,61620.0,36.0,91.9,97.0,4.0,0.8,130.5,4799600.1,51287.6,865771.1,247894.2,335.3,254.9,80.3,61620.0,4620.8,74.99,125.9,40.661834,-73.920931,17.0,41.0,892.0
65088.0,65088.0,76.0,75.3,77.4,4.4,0.5,112.6,3375038.2,35363.3,1012581.5,288910.5,312.1,218.1,94.0,65088.0,5784.0,88.87,111.3,40.662507,-73.921654,17.0,41.0,892.0
75000.0,68000.0,38.0,60.9,63.2,14.4,0.1,169.4,967471.6,11442.0,4026807.3,1184583.5,425.1,51.4,373.7,82000.0,,,166.6,40.662034,-73.921129,17.0,41.0,892.0
61608.0,61608.0,84.0,71.5,73.7,4.4,0.5,108.7,2996347.3,31562.4,959569.6,273819.8,281.9,192.9,89.0,61608.0,4382.5,71.13,107.3,40.662317,-73.921442,17.0,41.0,892.0
135505.0,135505.0,100.0,25.4,25.0,4.1,0.1,55.7,1472446.9,14724.5,1965718.6,559812.7,260.6,78.2,182.4,135505.0,,,57.0,40.658099,-73.922077,17.0,41.0,886.0
96180.0,96170.0,34.0,101.4,105.6,5.9,0.9,153.3,7777313.3,82029.9,1976170.4,572048.8,596.5,413.1,183.4,96170.0,,,149.4,40.65849,-73.919842,17.0,41.0,886.0
113398.0,113408.0,33.0,97.1,102.4,6.4,0.8,153.3,8526238.4,91213.7,2487857.1,729149.1,683.7,452.9,230.9,113408.0,,,147.8,40.661251,-73.91967,17.0,41.0,890.0
68973.0,79318.0,94.0,53.4,56.1,3.8,0.4,86.3,3158129.1,34049.2,1074525.1,305102.3,267.5,167.7,99.7,79318.0,4767.3,60.1,84.3,40.66035,-73.919253,17.0,41.0,890.0
61954.0,64403.0,36.0,95.4,101.3,6.0,0.8,149.5,4785878.8,51962.6,1357798.6,389569.4,380.2,254.2,126.0,64403.0,,,144.2,40.656399,-73.921359,17.0,41.0,886.0
57240.0,65826.0,87.0,64.6,68.8,3.2,0.6,95.2,3506114.0,38085.6,747300.8,211417.3,255.6,186.2,69.3,65826.0,1217.5,18.5,91.6,40.65725,-73.921026,17.0,41.0,886.0
64702.0,64703.0,81.0,79.3,83.1,4.2,0.7,116.9,4177884.0,44581.9,955817.3,269276.5,310.6,221.9,88.7,64703.0,3837.4,59.31,114.2,40.657228,-73.917447,17.0,41.0,886.0
73655.0,73656.0,43.0,105.9,109.8,8.3,0.8,174.3,5669448.1,60128.2,2127694.9,608838.3,498.6,301.1,197.4,73656.0,2049.3,27.82,171.5,40.653505,-73.918868,17.0,42.0,888.0
79800.0,79800.0,78.0,80.3,84.9,4.5,0.7,121.2,5149511.6,55504.9,1258546.4,359109.0,390.3,273.5,116.8,79800.0,5994.8,75.12,117.3,40.657066,-73.916957,17.0,42.0,890.0
80800.0,80801.0,66.0,83.4,85.9,5.9,0.6,132.1,4854967.1,51054.7,1677120.8,476137.5,428.9,273.2,155.6,80801.0,5844.6,72.33,130.9,40.657238,-73.915811,17.0,42.0,890.0
51300.0,51360.0,53.0,107.6,113.1,3.6,1.0,144.0,4753899.9,50531.6,637949.2,182338.5,321.7,262.5,59.2,51360.0,3952.2,76.95,138.8,40.650304,-73.92715,17.0,41.0,862.0
52320.0,46435.0,62.0,99.1,104.2,4.4,0.9,141.1,4376199.9,46591.8,808965.4,232331.4,307.5,232.4,75.1,52320.0,,,136.4,40.650983,-73.924486,17.0,41.0,938.0
59064.0,59000.0,60.0,82.5,86.3,4.6,0.7,123.3,3925800.1,41716.7,940603.1,270409.0,295.8,208.5,87.3,59000.0,44108.0,747.59,119.9,40.642601,-73.925331,17.0,45.0,946.0
54600.0,55000.0,22.0,109.6,114.2,6.7,0.9,167.7,4770499.8,50222.5,1258195.4,368755.9,370.1,253.4,116.8,55000.0,4968.2,90.33,162.9,40.641955,-73.932049,17.0,45.0,840.0
120648.0,120650.0,47.0,105.1,110.3,4.6,0.9,148.4,10803058.9,114256.6,1881486.2,551432.0,748.4,573.8,174.6,120650.0,14351.4,118.95,143.0,40.659789,-73.939693,9.0,41.0,87401.0
57652.0,57712.0,9.0,129.3,128.6,5.3,1.1,173.0,6372100.0,63721.0,1089315.1,307377.8,439.5,338.5,101.1,57712.0,159.6,2.77,175.2,40.660099,-73.939178,9.0,41.0,87401.0
152200.0,172960.0,34.0,89.6,92.6,5.0,0.1,130.5,1676560.0,16765.6,3080626.8,872663.6,1184.5,898.7,285.9,172960.0,14918.1,86.25,128.8,40.658513,-73.94522,9.0,40.0,810.0
92934.0,92935.0,100.0,0.2,0.2,0.0,,0.5,,,14585.2,4274.7,1.4,0.0,1.4,92935.0,,,0.5,40.658286,-73.947451,9.0,40.0,810.0
81330.0,85396.0,29.0,97.2,96.3,5.5,0.8,140.1,6626899.8,66269.0,1670566.4,467439.7,507.0,352.0,155.0,85396.0,5572.7,65.26,142.9,40.658414,-73.939565,9.0,41.0,87401.0
102871.0,102871.0,68.0,66.4,68.8,6.8,0.5,120.7,4446959.7,46937.5,2386164.8,699344.8,457.6,236.2,221.4,102871.0,4959.0,48.21,118.2,40.656191,-73.939588,9.0,40.0,808.0
90279.0,90279.0,74.0,66.9,68.1,5.6,0.5,111.2,4321100.0,44328.4,1715561.4,502802.2,388.7,229.5,159.2,90279.0,2940.6,32.57,109.9,40.657242,-73.939659,9.0,40.0,808.0
69090.0,69090.0,43.0,100.5,108.2,3.5,1.0,138.3,6116900.2,66554.9,828676.6,239572.4,401.8,324.9,76.9,69090.0,3694.6,53.48,130.6,40.654203,-73.94926,17.0,40.0,818.0
127764.0,127764.0,37.0,98.7,,5.1,0.8,,10044773.7,107159.5,2222786.1,651461.3,765.4,559.1,206.3,127764.0,6085.4,47.63,139.9,40.655827,-73.937614,17.0,41.0,872.0
124314.0,124318.0,76.0,84.9,,4.7,0.7,,8198377.3,87932.3,2006828.4,579690.1,647.3,461.1,186.2,124318.0,9510.7,76.5,122.7,40.654205,-73.948975,17.0,40.0,818.0
112518.0,112518.0,87.0,95.1,,3.7,0.9,,8876124.2,95894.0,1481700.1,416111.9,634.6,497.1,137.5,112518.0,6957.5,61.83,127.3,40.654235,-73.948503,17.0,40.0,818.0
98880.0,115360.0,86.0,64.4,69.3,2.9,0.6,93.8,6203999.9,68387.8,1220681.1,339757.6,442.8,329.5,113.3,115360.0,4305.8,37.32,89.7,40.654265,-73.948031,17.0,40.0,818.0
94667.0,95000.0,61.0,82.3,87.7,4.7,0.7,125.4,6287499.3,68207.9,1533095.4,443548.0,476.2,334.0,142.3,95000.0,,,120.2,40.652755,-73.94778,17.0,40.0,818.0
94668.0,95000.0,54.0,86.7,92.8,4.7,0.8,130.7,6706996.3,72986.0,1533095.4,443548.0,498.5,356.2,142.3,95000.0,,,124.8,40.652745,-73.948017,17.0,40.0,818.0
135714.0,135704.0,89.0,68.7,74.6,3.6,0.6,104.1,7658481.9,84556.1,1670241.2,489519.6,561.8,406.8,155.0,135704.0,,,97.9,40.652706,-73.948724,17.0,40.0,818.0
90954.0,90944.0,58.0,102.5,109.7,4.1,1.0,144.6,8044215.1,87002.3,1280113.8,375179.8,546.1,427.3,118.8,90944.0,5130.3,56.41,137.1,40.654748,-73.936512,17.0,41.0,872.0
59456.0,66168.0,77.0,79.5,85.9,4.0,0.7,118.5,4348206.1,47899.2,912964.3,262424.1,315.7,231.0,84.7,66168.0,3492.1,52.78,112.3,40.65272,-73.948158,17.0,40.0,818.0
60876.0,76095.0,56.0,80.4,83.8,2.8,0.7,108.0,5391500.1,56465.5,728124.2,213401.0,353.9,286.4,67.6,76095.0,6942.0,91.23,104.4,40.651915,-73.945794,17.0,40.0,816.0
77992.0,77993.0,59.0,90.4,93.8,5.3,0.7,136.2,5253552.6,55526.4,1448572.5,414817.1,439.1,304.6,134.4,77993.0,,,133.5,40.651487,-73.935964,17.0,41.0,872.0
58644.0,53844.0,47.0,108.1,,5.7,0.0,,11982.2,119.8,1173487.8,337672.6,504.9,396.0,108.9,59474.0,18512.5,311.27,151.3,40.651213,-73.936137,17.0,45.0,860.0
76339.0,80155.0,92.0,50.1,50.1,3.9,0.4,80.1,2956699.8,29567.0,1059146.3,309521.6,255.3,157.0,98.3,80155.0,2390.0,29.82,80.2,40.651124,-73.934234,17.0,45.0,860.0
114346.0,114346.0,60.0,83.1,87.8,4.3,0.7,123.2,7780206.1,83488.0,1724037.6,496656.4,573.2,413.2,160.0,114346.0,7973.5,69.73,118.8,40.649161,-73.945368,17.0,45.0,856.0
119000.0,119000.0,83.0,73.3,75.8,4.0,0.6,108.1,7029581.0,73984.9,1695490.8,475953.0,530.7,373.4,157.3,119000.0,6042.0,50.77,106.8,40.648291,-73.944486,17.0,45.0,856.0
115900.0,121695.0,33.0,90.7,94.2,9.5,0.6,166.8,7078299.9,75071.6,3954508.1,1158999.9,742.9,376.0,367.0,121695.0,6560.4,53.91,163.1,40.649219,-73.944431,17.0,45.0,856.0
58231.0,58231.0,52.0,99.6,104.8,4.6,0.9,142.5,4881837.0,51934.3,920544.3,265718.9,344.7,259.3,85.4,58231.0,2829.1,48.58,137.7,40.64822,-73.944457,17.0,45.0,856.0
60480.0,60435.0,60.0,89.5,93.1,4.5,0.8,129.6,4470200.2,47056.8,938740.9,270031.2,324.5,237.4,87.1,60435.0,4762.8,78.81,126.4,40.645884,-73.945169,17.0,45.0,856.0
51840.0,51900.0,22.0,117.4,124.0,4.2,1.1,160.2,5340399.9,56943.9,753966.7,217934.6,353.6,283.7,70.0,51900.0,9609.0,185.15,153.7,40.645014,-73.946031,17.0,45.0,854.0
54000.0,55000.0,29.0,97.1,101.0,7.3,0.8,158.3,3956400.0,41818.3,1382586.8,403009.4,338.4,210.1,128.3,55000.0,1334.2,24.26,154.5,40.642312,-73.933266,17.0,45.0,840.0
388800.0,412128.0,52.0,88.2,94.3,6.7,0.7,147.0,26878192.7,294184.9,9455609.3,2771280.2,2305.1,1427.6,877.5,412128.0,,,140.5,40.639596,-73.945473,17.0,45.0,830.0
129600.0,137376.0,60.0,82.5,87.6,6.5,0.7,138.1,8250768.4,90135.4,3075931.6,887192.7,723.7,438.2,285.4,137376.0,,,133.4,40.638669,-73.947416,17.0,45.0,830.0
65561.0,65602.0,75.0,71.5,75.3,4.0,0.6,107.4,3798500.3,40503.5,889402.6,260669.0,284.3,201.8,82.5,65602.0,4042.1,61.62,103.4,40.640979,-73.945623,17.0,45.0,830.0
388800.0,412128.0,35.0,98.1,104.2,7.3,0.8,161.8,29930631.8,326179.3,10489497.8,3026747.9,2563.2,1589.8,973.4,412128.0,,,156.2,40.638941,-73.943002,17.0,45.0,830.0
92180.0,92180.0,23.0,103.2,108.8,4.3,0.9,145.3,8130299.8,86665.0,1385052.2,400467.8,560.4,431.8,128.5,92180.0,3345.1,36.29,139.8,40.64012,-73.944525,17.0,45.0,830.0
58040.0,58040.0,74.0,91.0,98.0,2.5,,117.5,,,502806.7,147364.2,401.1,354.4,46.7,58040.0,25364.5,437.02,110.3,40.639636,-73.942565,17.0,45.0,832.0
324000.0,343440.0,50.0,89.0,95.2,6.8,0.7,148.2,22559873.4,247904.5,8019675.7,2321313.8,1942.5,1198.3,744.2,343440.0,,,142.3,40.638435,-73.945326,17.0,45.0,782.0
324000.0,324000.0,50.0,90.5,95.1,7.0,0.7,150.1,21449303.7,230513.3,7877285.2,2278714.4,1870.3,1139.3,731.0,324000.0,,,145.9,40.638582,-73.942472,17.0,45.0,782.0
259200.0,343440.0,76.0,75.4,80.3,5.9,0.6,126.4,18923999.8,206824.5,6983803.0,2023701.1,1653.2,1005.1,648.1,343440.0,,,121.7,40.638745,-73.945931,17.0,45.0,788.0
53100.0,61950.0,52.0,82.8,86.3,5.2,0.7,128.0,4021000.0,42400.8,1108060.6,324754.0,316.4,213.6,102.8,61950.0,4894.7,79.01,124.3,40.636407,-73.945933,17.0,45.0,788.0
111780.0,118487.0,18.0,107.0,112.2,6.7,0.9,165.7,9930339.9,105769.2,2752154.4,796479.6,782.8,527.4,255.4,118487.0,,,160.9,40.638617,-73.942454,17.0,45.0,782.0
50781.0,50871.0,20.0,99.7,104.1,5.3,0.9,147.4,4146870.6,43695.9,926403.0,271513.1,306.2,220.3,86.0,50871.0,,,142.8,40.635134,-73.947883,17.0,45.0,786.0
50059.0,55065.0,82.0,70.3,73.8,3.5,0.6,102.2,3205761.4,34143.7,663127.1,190788.8,231.8,170.3,61.5,55065.0,7319.8,132.93,98.9,40.635422,-73.947916,17.0,45.0,786.0
51480.0,51480.0,35.0,110.1,117.1,4.4,1.0,154.7,4888142.1,52481.0,780684.4,228805.5,332.1,259.6,72.4,51480.0,8771.5,170.39,147.3,40.634082,-73.946602,17.0,45.0,786.0
79122.0,80000.0,3.0,181.9,197.7,4.1,1.8,236.6,13411999.8,147100.4,1138935.8,324790.9,818.1,712.4,105.7,80000.0,,,220.7,40.661177,-73.962911,9.0,40.0,327.0
118785.0,118674.0,55.0,81.0,88.0,2.8,0.8,112.3,8447499.9,93050.5,1168025.4,331875.0,557.1,448.7,108.4,118674.0,4368.1,36.81,105.6,40.659104,-73.962577,9.0,40.0,79802.0
66076.0,72684.0,54.0,90.7,96.3,4.2,0.8,131.0,5489786.8,59583.5,1099761.0,304605.5,393.6,291.6,102.1,72684.0,,,126.8,40.65959,-73.962656,9.0,40.0,79802.0
64069.0,64069.0,86.0,67.9,72.6,3.6,0.6,101.7,3537101.8,38717.4,814554.2,228931.1,263.5,187.9,75.6,64069.0,2514.2,39.24,97.9,40.659763,-73.962681,9.0,40.0,79802.0
87000.0,87000.0,52.0,93.9,103.7,3.8,0.9,135.7,7024399.8,79092.0,1143931.7,326855.0,479.3,373.1,106.2,87000.0,7301.0,83.92,126.1,40.659936,-73.96271,9.0,40.0,79802.0
80448.0,82448.0,57.0,94.2,102.2,4.0,0.9,135.7,6605900.2,73102.0,1161803.1,327818.4,458.7,350.9,107.8,82448.0,4620.7,56.04,128.4,40.660767,-73.961473,9.0,40.0,79802.0
63924.0,70316.0,74.0,69.7,75.6,2.9,0.7,99.8,4216115.5,46258.0,687279.2,201430.0,287.7,223.9,63.8,70316.0,,,93.6,40.660819,-73.96121,9.0,40.0,79802.0
57122.0,62834.0,14.0,85.0,90.1,9.2,0.6,159.9,3380661.9,37006.9,1961717.0,574946.3,361.6,179.6,182.0,62834.0,,,154.5,40.660528,-73.960644,9.0,40.0,79802.0
78666.0,87319.0,83.0,79.0,,3.0,0.7,,5963300.0,65405.0,938768.5,259528.3,403.9,316.7,87.1,87319.0,6350.0,72.72,105.5,40.659999,-73.960998,9.0,40.0,79802.0
234132.0,257076.0,57.0,78.9,83.9,4.1,0.7,117.7,16458398.8,179400.6,3830669.3,1065619.8,1229.7,874.2,355.5,257076.0,,,114.0,40.659576,-73.960577,9.0,40.0,79802.0
315184.0,346072.0,29.0,101.9,107.3,3.5,1.0,137.9,30904697.5,329666.5,4372419.7,1222312.7,2047.3,1641.5,405.8,346072.0,,,133.4,40.659126,-73.960552,9.0,40.0,79802.0
54000.0,54000.0,24.0,102.4,101.7,4.2,0.9,137.0,4709599.9,47096.0,819776.3,229157.5,326.2,250.1,76.1,54000.0,4354.0,80.63,139.2,40.658264,-73.960469,9.0,40.0,79802.0
51846.0,52000.0,71.0,87.8,94.2,4.3,0.8,129.2,3780910.0,41404.2,782601.1,221482.4,273.4,200.8,72.6,52000.0,42113.6,809.88,123.6,40.656688,-73.960704,9.0,40.0,79802.0
75036.0,82540.0,69.0,78.9,85.1,3.2,0.7,111.9,5599582.0,61339.8,912032.5,261198.7,382.1,297.4,84.6,82540.0,6740.4,81.66,105.9,40.656672,-73.960712,9.0,40.0,79802.0
63456.0,70436.0,49.0,88.0,94.2,5.3,0.8,136.6,4910900.0,53654.4,1290641.7,372117.4,380.6,260.8,119.8,70436.0,,,130.7,40.654246,-73.961762,9.0,40.0,79802.0
63775.0,70790.0,74.0,78.5,85.4,3.4,0.7,114.2,4707399.8,52152.1,851473.6,243692.3,329.0,250.0,79.0,70790.0,4210.8,59.48,107.6,40.656132,-73.962081,9.0,40.0,79802.0
58332.0,64165.0,76.0,83.3,89.5,3.5,0.8,119.2,4540046.3,49679.0,802822.4,227153.0,315.6,241.1,74.5,64165.0,3325.1,51.82,113.6,40.656359,-73.962117,9.0,40.0,79802.0
53768.0,59145.0,23.0,89.1,94.8,7.4,0.7,152.5,3748027.0,41095.6,1524265.7,438849.3,340.5,199.1,141.5,59145.0,3169.9,53.59,147.5,40.659534,-73.959809,9.0,40.0,79801.0
79088.0,80088.0,72.0,83.8,88.8,3.5,0.8,118.4,5701300.1,61463.9,1007904.8,282433.7,396.4,302.8,93.5,80088.0,,,114.3,40.658203,-73.958191,9.0,40.0,79601.0
71795.0,71795.0,48.0,101.9,,,,,6262190.5,,1051632.6,,430.2,332.6,97.6,71795.0,,,137.6,40.657376,-73.957954,9.0,40.0,79601.0
65984.0,65984.0,92.0,85.2,90.4,3.3,0.8,118.5,4878000.1,52165.2,746336.5,218738.7,328.4,259.1,69.3,65984.0,5143.2,77.95,113.1,40.657335,-73.958657,9.0,40.0,79601.0
77638.0,77638.0,76.0,78.5,84.3,2.6,0.8,107.1,5375168.3,58575.9,722762.5,202215.2,352.6,285.5,67.1,77638.0,1628.0,20.97,101.9,40.65751,-73.955777,9.0,40.0,802.0
58800.0,58800.0,50.0,89.2,95.2,3.6,0.8,125.3,4503500.0,48832.7,739722.1,209333.8,307.8,239.2,68.6,58800.0,3207.6,54.55,119.9,40.657592,-73.954469,9.0,40.0,802.0
69768.0,81396.0,64.0,76.3,83.8,3.4,0.7,111.8,5236499.8,58871.8,974337.5,272719.9,368.6,278.1,90.4,81396.0,,,105.1,40.657581,-73.954609,9.0,40.0,802.0
63576.0,63576.0,86.0,72.8,76.5,2.7,0.7,99.7,4026519.6,42751.8,599522.2,172475.0,269.5,213.9,55.6,63576.0,246.1,3.87,96.1,40.657524,-73.955543,9.0,40.0,802.0
91596.0,106862.0,87.0,72.6,,,0.7,,6752764.6,73497.9,1005040.7,,451.9,358.7,93.3,106862.0,7308.5,68.39,95.9,40.657775,-73.951466,9.0,40.0,802.0
58200.0,58200.0,99.0,28.3,28.3,5.3,0.1,67.1,601511.6,6015.1,1043430.5,305812.0,128.8,31.9,96.8,58200.0,4988.8,85.72,67.1,40.657766,-73.951607,9.0,40.0,802.0
82542.0,82636.0,22.0,110.8,118.4,4.1,1.0,153.5,7790100.2,84163.2,1158722.3,339602.0,536.7,429.2,107.5,82636.0,,,145.6,40.657739,-73.952079,9.0,40.0,802.0
64600.0,66538.0,69.0,86.9,97.2,3.2,0.9,125.3,5009867.4,57307.9,773876.1,216244.0,337.9,266.1,71.8,66538.0,3073.7,46.2,115.6,40.656693,-73.95692,9.0,40.0,79601.0
75798.0,75798.0,93.0,82.7,87.7,5.5,0.7,131.3,4845900.5,52291.2,1420792.9,416410.5,389.2,257.4,131.8,75798.0,5015.7,66.17,126.0,40.656622,-73.958066,9.0,40.0,79601.0
76338.0,84000.0,57.0,86.8,91.2,4.0,0.8,124.6,6083699.8,65042.6,1207672.5,339338.5,435.2,323.1,112.1,84000.0,6380.1,75.95,121.2,40.657529,-73.955215,9.0,40.0,802.0
88237.0,101472.0,59.0,81.4,85.9,3.3,0.7,113.4,7073900.2,75826.5,1185021.7,330949.7,485.7,375.7,110.0,101472.0,6673.0,65.76,109.9,40.657556,-73.954746,9.0,40.0,802.0
157614.0,158614.0,96.0,58.7,62.6,2.3,0.5,81.9,8015312.4,87081.6,1294533.3,359593.3,545.9,425.7,120.1,158614.0,4557.2,28.73,78.7,40.656638,-73.957547,9.0,40.0,79601.0
102824.0,102824.0,70.0,71.7,78.4,3.2,0.7,104.8,6214600.3,69520.8,1160895.4,324076.3,437.8,330.1,107.7,102824.0,,,98.9,40.655951,-73.955281,9.0,40.0,802.0
169423.0,169423.0,97.0,24.2,24.2,7.1,,75.9,,,4094399.3,1199999.7,380.0,0.0,380.0,169423.0,,,75.9,40.653001,-73.964501,14.0,40.0,50804.0
148400.0,148400.0,6.0,152.9,166.8,4.6,1.5,208.3,20265599.0,224053.6,2424432.4,689776.1,1301.4,1076.4,225.0,148400.0,8301.9,55.94,194.7,40.654449,-73.962962,14.0,40.0,50804.0
55200.0,55200.0,72.0,67.4,71.6,4.4,0.6,106.5,2891170.0,31261.3,827485.9,242522.2,230.4,153.6,76.8,55200.0,4518.2,81.85,102.1,40.654282,-73.961805,14.0,40.0,50804.0
59825.0,50567.0,49.0,73.1,76.3,5.7,0.6,120.7,2669599.6,28790.1,1028268.3,287699.1,237.2,141.8,95.4,50567.0,2451.4,48.48,119.3,40.65429,-73.961783,14.0,40.0,50803.0
71142.0,76833.0,21.0,115.3,120.5,4.7,1.0,159.6,7330615.8,77553.7,1252385.5,358654.8,526.1,409.9,116.2,76833.0,,,155.0,40.654999,-73.957231,9.0,40.0,79601.0
51524.0,50200.0,83.0,60.7,64.9,3.0,0.5,89.2,2525815.4,27498.9,519281.0,148309.3,182.3,134.2,48.2,50200.0,,,85.3,40.654947,-73.958071,9.0,40.0,79601.0
69086.0,69086.0,28.0,107.0,115.2,3.4,1.0,145.3,6558300.0,71531.8,835595.4,236090.5,425.9,348.3,77.5,69086.0,6507.3,94.19,137.7,40.655926,-73.955421,9.0,40.0,822.0
54000.0,62100.0,90.0,66.3,72.6,2.6,0.6,94.6,3561638.3,39656.9,557300.6,159439.9,240.9,189.2,51.7,62100.0,3781.4,60.89,88.4,40.655193,-73.954023,9.0,40.0,822.0
52750.0,52750.0,71.0,88.7,95.6,4.1,0.8,129.5,3944990.7,43064.2,736183.5,215763.0,277.9,209.5,68.3,52750.0,,,122.3,40.65513,-73.955101,9.0,40.0,822.0
71028.0,81682.0,75.0,67.0,73.2,3.3,0.6,100.4,4530800.1,50609.2,943943.4,269192.8,328.3,240.7,87.6,81682.0,,,94.5,40.652389,-73.965666,14.0,40.0,50804.0
